Time,Channel A,Channel B
8.880000000,242736.819871832,831.532255056
8.885000000,243375.667879599,835.550243789
8.890000000,242775.408646920,842.549471896
8.895000000,245526.684335798,841.398179685
8.900000000,240660.359589510,828.668371116
8.905000000,242873.291731910,842.771381839
8.910000000,247755.093494653,841.366129987
8.915000000,242343.444611573,835.025541721
8.920000000,243843.209033516,830.894335618
8.925000000,242703.335581930,833.367220035
8.930000000,241953.115047665,835.349292014
8.935000000,245153.109648617,828.811669481
8.940000000,240420.105598058,840.284252683
8.945000000,237467.135069309,837.415132132
8.950000000,243541.895449052,842.509412440
8.955000000,243859.968013722,820.441206572
8.960000000,242949.478082635,828.228827390
8.965000000,239885.252216970,836.703757421
8.970000000,243029.001427191,829.572756876
8.975000000,243981.134694490,832.687731538
8.980000000,240446.776688703,844.707533773
8.985000000,238417.884017187,826.296451354
8.990000000,240186.709988964,838.741163055
8.995000000,242082.744546412,825.150844058
9.000000000,245053.429539580,825.175479878
9.005000000,242230.004250127,820.299388476
9.010000000,242656.204817922,830.353754354
9.015000000,239380.082043080,836.361490985
9.020000000,240858.747410119,830.214069136
9.025000000,239456.086996159,822.359248472
9.030000000,242754.882918750,835.870502406
9.035000000,239379.072686901,833.690321756
9.040000000,238802.241371048,832.834140871
9.045000000,235975.439696312,820.947280679
9.050000000,241269.226024456,830.562694747
9.055000000,238265.128042614,827.033002315
9.060000000,238915.867743940,830.322273052
9.065000000,244462.848265814,831.147288420
9.070000000,241438.526097912,832.863762943
9.075000000,241414.875869609,815.854285534
9.080000000,239459.208480266,834.262706907
9.085000000,235906.515479771,828.738538234
9.090000000,240043.626984293,829.808050318
9.095000000,234312.598379200,842.375047233
9.100000000,239886.669512797,831.776322512
9.105000000,237530.465367731,818.537395293
9.110000000,239852.487645366,827.196828711
9.115000000,236690.508211939,823.219362979
9.120000000,236274.294887316,825.805816627
9.125000000,238381.938726414,817.554577655
9.130000000,235546.256846163,824.755549599
9.135000000,240802.886663368,813.887028627
9.140000000,237169.851118947,820.118593051
9.145000000,238618.503309238,823.099251480
9.150000000,235425.122289137,820.562182850
9.155000000,235974.452871468,813.616576663
9.160000000,235069.529560331,815.040172670
9.165000000,235985.069164208,815.907217772
9.170000000,232451.776654715,818.614295933
9.175000000,236528.065870875,824.301029040
9.180000000,237626.250405303,812.216122002
9.185000000,235346.216842564,810.071914821
9.190000000,230505.631703626,813.371885195
9.195000000,236423.787019090,819.103842641
9.200000000,235848.488087732,806.010201792
9.205000000,232046.394360841,818.677440201
9.210000000,229642.891851506,822.255361197
9.215000000,230861.622117098,801.350943581
9.220000000,231560.255068629,811.260715282
9.225000000,230523.368612345,825.127463492
9.230000000,231073.316397363,813.373149422
9.235000000,234272.990658668,808.385494098
9.240000000,236860.986171015,811.847490731
9.245000000,229367.052317222,788.909845400
9.250000000,234255.022365861,808.928006930
9.255000000,230417.823836063,809.966101095
9.260000000,236428.019973452,807.882019631
9.265000000,231661.000915090,795.629227467
9.270000000,233265.427756546,805.630728120
9.275000000,231194.191513606,812.026982576
9.280000000,228379.562682570,820.366233985
9.285000000,235940.464061813,807.025136891
9.290000000,231923.983216833,797.129420127
9.295000000,231544.329947856,798.872959395
9.300000000,230110.106165285,802.144547823
9.305000000,228747.619623614,817.197304303
9.310000000,233774.721394871,788.520503281
9.315000000,227475.108971025,801.341809794
9.320000000,229329.962659052,786.675401996
9.325000000,228801.886068548,786.224827480
9.330000000,233661.710700569,807.443070499
9.335000000,229500.984838741,800.036948171
9.340000000,232079.151822650,792.256517969
9.345000000,229761.572204613,792.827013751
9.350000000,228004.462139475,790.923248020
9.355000000,230368.055581557,805.105688157
9.360000000,230337.702817604,797.542653673
9.365000000,228396.534780905,792.575760614
9.370000000,232941.278389322,780.134916107
9.375000000,227937.798389265,793.977407668
9.380000000,232733.064342681,792.841474228
9.385000000,224502.128408088,790.411312021
9.390000000,227629.583643216,791.518227000
9.395000000,225907.207222542,795.385982399
9.400000000,228208.559174713,800.803851506
9.405000000,228331.722631893,794.196938546
9.410000000,230119.298384678,800.320210265
9.415000000,229266.864312137,784.318124406
9.420000000,230538.771737594,788.524787997
9.425000000,230179.866373980,795.997146310
9.430000000,228405.989946769,795.138903072
9.435000000,227864.394263912,788.319491113
9.440000000,226062.893797423,793.801131607
9.445000000,230583.616559639,800.461493171
9.450000000,229005.518260595,799.280161032
9.455000000,228176.422493171,790.398256101
9.460000000,226739.105836250,784.271415709
9.465000000,227728.348088263,793.951883615
9.470000000,226090.732374527,781.781911549
9.475000000,233035.346840946,790.517405115
9.480000000,227862.776296371,783.010371835
9.485000000,225541.906895197,783.826793568
9.490000000,227760.321644649,785.801235817
9.495000000,227538.716608394,782.662417708
9.500000000,225065.961485556,785.179033282
9.505000000,224894.379946393,793.811425696
9.510000000,223632.608298015,791.595198871
9.515000000,223189.360806120,784.308970510
9.520000000,223472.864761568,795.444259238
9.525000000,224420.962605599,778.695731973
9.530000000,224063.651997890,796.764095035
9.535000000,223260.048682282,803.949035771
9.540000000,224951.475232704,785.928018321
9.545000000,224911.701301398,775.865840122
9.550000000,226815.241575649,791.148257613
9.555000000,224051.306278044,786.049526013
9.560000000,226285.517072895,784.970058848
9.565000000,222102.890140845,777.342727681
9.570000000,220683.751395830,774.716254841
9.575000000,222029.459431734,776.195465863
9.580000000,225034.455710554,777.331604990
9.585000000,220681.446900927,787.392408514
9.590000000,221084.825254916,778.193490279
9.595000000,224671.822671043,788.388719606
9.600000000,224848.942636512,770.708827788
9.605000000,221560.764435503,782.700835719
9.610000000,225244.696360572,775.574960372
9.615000000,221316.750522005,774.055189318
9.620000000,223602.052622453,773.467201441
9.625000000,224481.538491066,767.917030471
9.630000000,224362.807639911,776.204091400
9.635000000,219877.142122780,765.948274458
9.640000000,220707.381362041,771.688579748
9.645000000,219566.631184822,772.909962949
9.650000000,221972.162367068,765.775214080
9.655000000,222384.771371284,777.447245141
9.660000000,222300.656088699,759.872781844
9.665000000,219479.820839589,768.102802578
9.670000000,215730.407569925,766.022238928
9.675000000,217943.926353309,770.575320334
9.680000000,219658.760285638,765.085121005
9.685000000,221921.231781969,769.673341810
9.690000000,219233.000077241,768.710797201
9.695000000,218233.756876572,759.200485400
9.700000000,219108.432544513,761.178708946
9.705000000,217556.163465718,760.923376253
9.710000000,215274.356201708,770.940131650
9.715000000,217002.642864679,764.905610745
9.720000000,211944.749924180,755.101818882
9.725000000,217122.520600330,753.289209423
9.730000000,221753.250975528,770.275788763
9.735000000,214237.134963947,756.370511695
9.740000000,213917.280957091,747.818371049
9.745000000,219639.110642305,765.559860984
9.750000000,218119.202036586,771.969645102
9.755000000,220218.666255996,754.391169562
9.760000000,214447.291774350,759.720802845
9.765000000,217812.614688519,764.425390886
9.770000000,218465.652073019,746.445950880
9.775000000,216279.559945606,758.508272724
9.780000000,219588.558452806,758.459024451
9.785000000,216053.113560414,752.405005378
9.790000000,221029.393045490,754.648719404
9.795000000,217242.831119531,756.738245506
9.800000000,215473.495861746,755.622790233
9.805000000,221167.039663733,760.113153522
9.810000000,216499.203510297,748.547387407
9.815000000,217848.615644329,762.060192395
9.820000000,218847.708125818,759.003378342
9.825000000,211969.369488893,763.825988472
9.830000000,214735.040246897,748.571679318
9.835000000,211440.283508417,745.578350904
9.840000000,211945.516615988,752.458776726
9.845000000,214777.198389926,757.825140938
9.850000000,215396.372965488,751.153577508
9.855000000,216793.807454715,762.523583573
9.860000000,214306.425617339,741.037446917
9.865000000,217681.705129141,747.802619879
9.870000000,217338.683048766,748.924510249
9.875000000,211313.996249854,759.170458920
9.880000000,216338.896564226,752.432813815
9.885000000,219319.639181395,751.437232920
9.890000000,214708.410451720,757.500253971
9.895000000,210421.373635348,751.934206866
9.900000000,212093.430942923,756.022483497
9.905000000,213855.967797935,735.940820406
9.910000000,216741.917426798,747.821064543
9.915000000,209095.613858341,746.493056105
9.920000000,214724.607073596,755.647444975
9.925000000,214811.588397083,741.871760901
9.930000000,215537.605714403,753.066928686
9.935000000,211852.267296781,744.916767987
9.940000000,216200.078065606,749.732268087
9.945000000,210621.884405624,745.057561517
9.950000000,214564.544644167,754.347471967
9.955000000,214663.648093006,743.438058423
9.960000000,213109.343785364,750.053201320
9.965000000,209695.292419365,764.000393984
9.970000000,211323.340862770,742.941859598
9.975000000,211539.142544162,735.070663390
9.980000000,213193.911075970,745.725350031
9.985000000,210384.499350089,741.640377206
9.990000000,213008.738837673,730.389748965
9.995000000,212281.291365208,739.348775699
10.000000000,211046.730865770,751.321599826
10.005000000,207878.471268687,744.286348664
10.010000000,210510.302018852,731.928020375
10.015000000,215178.170130377,736.149287229
10.020000000,209434.535916736,746.596169473
10.025000000,212024.218074858,751.953412332
10.030000000,206736.237557407,734.445839022
10.035000000,209569.061824773,731.265374125
10.040000000,213310.704277196,738.711414310
10.045000000,209570.813014389,743.342969928
10.050000000,207890.898985571,730.020014151
10.055000000,209652.231174016,736.825609921
10.060000000,205640.519899217,731.718112316
10.065000000,207598.417334512,738.516307192
10.070000000,211167.509687284,736.063146148
10.075000000,208081.853148990,731.215959393
10.080000000,206997.565029385,727.817463956
10.085000000,209193.304582165,732.006114414
10.090000000,209104.568954779,733.127043342
10.095000000,211579.785609684,731.278742595
10.100000000,205363.812500363,729.959564100
10.105000000,203657.659912977,728.318927474
10.110000000,212060.318253906,740.284761267
10.115000000,209347.031728474,725.352368031
10.120000000,210435.125076044,727.901567582
10.125000000,207443.327133622,719.428449393
10.130000000,207768.771110413,737.112002641
10.135000000,204187.228449141,734.303653792
10.140000000,204094.106758609,732.670953886
10.145000000,206796.297982836,735.473021275
10.150000000,205713.805171654,734.955399721
10.155000000,203660.717210946,731.494149801
10.160000000,205810.566777949,726.353651655
10.165000000,205784.347193900,716.394995570
10.170000000,205375.415758760,716.992467226
10.175000000,208596.968143911,729.638158803
10.180000000,206208.252856787,726.913597801
10.185000000,209676.727950462,736.454524408
10.190000000,206599.223970482,726.656358494
10.195000000,204087.613389123,732.655105413
10.200000000,203112.865912742,717.743802021
10.205000000,204339.817866617,726.355073745
10.210000000,207253.923235534,716.465249234
10.215000000,207351.074030001,717.636312152
10.220000000,208055.582732734,732.075146985
10.225000000,201803.666697064,725.103035782
10.230000000,203903.062938351,717.549183238
10.235000000,206756.099585580,716.909830681
10.240000000,200922.969078300,727.759861373
10.245000000,204197.113054660,729.183757050
10.250000000,205575.919470655,721.979755484
10.255000000,201802.046033022,719.792816149
10.260000000,205899.063501381,710.758224054
10.265000000,200652.499611352,712.509327232
10.270000000,203801.780333109,729.919063141
10.275000000,204328.577504501,716.117098147
10.280000000,206247.472696040,719.564681378
10.285000000,198266.360908034,718.319913255
10.290000000,203925.565197926,717.153169828
10.295000000,199690.385671093,721.139203297
10.300000000,204603.594489748,719.176881684
10.305000000,198147.912047882,717.546643754
10.310000000,203474.148364678,713.991486562
10.315000000,200425.312219108,727.481379383
10.320000000,203429.131110028,716.913588345
10.325000000,202324.491085571,707.846925735
10.330000000,204024.656633079,711.600651238
10.335000000,201026.377452700,716.698495224
10.340000000,202195.073297954,712.687285464
10.345000000,201076.361992599,705.813869193
10.350000000,199608.758379356,716.883710976
10.355000000,202007.513827482,713.042806945
10.360000000,199729.565747363,721.837284062
10.365000000,203360.478886694,711.312162925
10.370000000,196642.292527164,719.038512567
10.375000000,197734.483891886,705.352564481
10.380000000,200861.766440888,706.900370434
10.385000000,198746.121657811,708.087332656
10.390000000,200481.442548703,703.963332212
10.395000000,201941.720085418,714.946152943
10.400000000,198410.847166855,703.863913982
10.405000000,199671.112213442,709.945583642
10.410000000,199270.534686606,694.807957102
10.415000000,194975.650995105,707.974949198
10.420000000,196623.627674076,709.054728464
10.425000000,204712.618722827,704.441823562
10.430000000,198039.790978856,709.351807174
10.435000000,194170.666057136,709.190464881
10.440000000,195081.613411596,699.526448894
10.445000000,199510.295108471,709.435582699
10.450000000,197727.153155736,699.677872239
10.455000000,196353.701049264,703.009198018
10.460000000,198660.006918886,696.981124790
10.465000000,200788.419482377,698.908160104
10.470000000,197632.359486855,696.859543902
10.475000000,198072.679775746,696.989196392
10.480000000,195955.962967123,704.553401855
10.485000000,201112.646412113,699.525174674
10.490000000,194840.715727565,698.666418843
10.495000000,197371.508939698,687.819799477
10.500000000,194260.129536935,693.321704359
10.505000000,198390.041439743,687.157204576
10.510000000,190167.601569752,693.610108671
10.515000000,202714.311318409,692.139102526
10.520000000,195877.694996942,696.600395494
10.525000000,199053.455561897,692.029256617
10.530000000,196773.523139587,701.514965559
10.535000000,198231.728005994,698.680669733
10.540000000,194066.689433863,700.381393995
10.545000000,195713.046912008,694.504319598
10.550000000,195512.075154682,687.674361560
10.555000000,194061.606849675,687.449054167
10.560000000,194715.403383698,701.851022295
10.565000000,194890.039838623,692.775910508
10.570000000,195147.356833020,689.532056398
10.575000000,191217.211613370,703.658487480
10.580000000,195539.224189663,693.587087541
10.585000000,197607.745386295,683.349055974
10.590000000,194691.598775216,687.097438990
10.595000000,197238.447907177,686.656217537
10.600000000,193108.168312929,702.066508035
10.605000000,198717.328798874,683.924982239
10.610000000,196990.330713387,686.496314686
10.615000000,198594.998842008,700.343486587
10.620000000,190616.832537501,682.597993796
10.625000000,193710.496513333,692.104639043
10.630000000,192605.528717670,685.914571936
10.635000000,195220.852315440,689.984748996
10.640000000,197505.796805963,683.107383447
10.645000000,197585.100970192,681.845838964
10.650000000,195612.602556108,692.992070076
10.655000000,195399.752004163,688.941989648
10.660000000,199283.891834302,684.354869491
10.665000000,194703.670231181,676.419590967
10.670000000,194859.774993813,677.162059532
10.675000000,193384.238248379,683.380180703
10.680000000,192851.271879559,688.271012665
10.685000000,189693.295170878,683.238248368
10.690000000,194064.764314190,680.043243561
10.695000000,191505.131778194,685.255845916
10.700000000,190463.745155192,670.313558365
10.705000000,195428.671267911,687.406853977
10.710000000,194447.999599010,683.448174864
10.715000000,192320.951025783,672.892026836
10.720000000,191868.758525490,687.471237861
10.725000000,190701.793428347,690.307839110
10.730000000,191174.775999205,668.680307583
10.735000000,190485.428043016,686.247234224
10.740000000,186705.296293999,673.339616911
10.745000000,189266.094485041,676.944500530
10.750000000,191106.067092699,678.030259242
10.755000000,191896.224058050,684.818056156
10.760000000,191168.912426279,678.157786306
10.765000000,187555.143485820,680.978553013
10.770000000,190527.313700087,679.697986854
10.775000000,188427.325358763,675.060021772
10.780000000,188346.367421967,682.028176011
10.785000000,191515.066857411,676.141520459
10.790000000,188685.418532538,686.770621990
10.795000000,186868.151882840,670.591801920
10.800000000,188595.789110121,672.630947984
10.805000000,186200.968448624,658.311184567
10.810000000,187878.408358804,669.154218248
10.815000000,188707.060889661,657.003287895
10.820000000,190134.016100013,678.744485877
10.825000000,189831.489419193,662.828327141
10.830000000,188171.802981782,678.127173010
10.835000000,187355.583973032,679.762064310
10.840000000,187148.359485123,661.691902360
10.845000000,185947.110928295,664.608124755
10.850000000,185230.861081198,662.619438272
10.855000000,186687.282895792,653.494602529
10.860000000,191898.703590280,659.237381709
10.865000000,185763.467839744,667.583973861
10.870000000,185635.382796376,668.734035661
10.875000000,184880.183767754,663.048760212
10.880000000,188112.686020971,667.745704765
10.885000000,188334.839445519,667.906800924
10.890000000,185186.932873291,668.472862325
10.895000000,186171.967086628,658.298739443
10.900000000,190581.781541733,671.191752140
10.905000000,186878.345965638,664.170925231
10.910000000,186394.026595721,658.573693613
10.915000000,188427.569320524,665.335440775
10.920000000,185533.381235587,674.543660009
10.925000000,187606.257796200,669.247760080
10.930000000,185548.329794883,662.655495772
10.935000000,184551.451804121,662.376805154
10.940000000,186789.855312635,667.028598628
10.945000000,185326.421733019,668.351341114
10.950000000,187252.344482666,660.503545541
10.955000000,192005.170283243,658.524154708
10.960000000,185765.737338513,664.601024798
10.965000000,188374.665757776,657.865341345
10.970000000,184381.715616528,650.147611120
10.975000000,184739.964793617,657.589130077
10.980000000,185721.985046200,665.318739803
10.985000000,183320.360375558,642.413828867
10.990000000,183596.112358017,651.850675916
10.995000000,185388.649491569,646.724605066
11.000000000,180148.467923044,654.719114337
11.005000000,182929.803060244,653.687522836
11.010000000,184346.366554321,656.940160822
11.015000000,186118.553686650,645.228786168
11.020000000,184832.390150087,653.125928655
11.025000000,181867.145223717,652.965912614
11.030000000,184141.710833738,650.708497276
11.035000000,186886.473668860,662.321833955
11.040000000,186939.380620609,658.285609781
11.045000000,185144.844921781,650.945693377
11.050000000,184229.370161736,651.024572656
11.055000000,182185.753768217,657.223653805
11.060000000,180650.449191105,650.031667251
11.065000000,179343.300859844,639.070734601
11.070000000,185723.379282834,651.059852520
11.075000000,182397.469897786,646.553090266
11.080000000,182236.892149966,655.271438797
11.085000000,182976.438280576,649.423790400
11.090000000,182094.960713553,664.215837901
11.095000000,179957.757449789,658.398053349
11.100000000,184894.428102067,658.193913517
11.105000000,183117.534567395,653.543720203
11.110000000,177383.457762378,643.967900687
11.115000000,185742.339840235,648.626485650
11.120000000,182941.853477728,654.187938104
11.125000000,178845.952137907,646.425262701
11.130000000,181124.664103719,638.468453245
11.135000000,181404.893453224,644.250510053
11.140000000,179890.131305622,646.476193120
11.145000000,178833.764823471,656.151533637
11.150000000,182748.963956049,643.642263506
11.155000000,183072.027043401,649.075506418
11.160000000,182366.581184553,649.841837814
11.165000000,181024.294388057,642.383525669
11.170000000,180228.479900873,642.186440843
11.175000000,180724.651024513,644.121299812
11.180000000,178748.177360632,643.774071157
11.185000000,179883.639771247,640.851296513
11.190000000,182554.465555973,639.047796817
11.195000000,178798.695692574,645.587637486
11.200000000,181724.997471162,642.652011125
11.205000000,177495.955052084,647.474841424
11.210000000,178533.109733923,632.676245195
11.215000000,182075.111489012,638.026862773
11.220000000,177990.273534720,640.424816743
11.225000000,180535.151083144,636.387170160
11.230000000,179296.740940425,649.294883543
11.235000000,178613.542025761,640.188977924
11.240000000,179576.569862988,638.198080967
11.245000000,182292.723766932,640.798693168
11.250000000,178037.359033194,633.574974114
11.255000000,176372.149565631,648.803010674
11.260000000,176717.175209512,642.292704483
11.265000000,179309.391782087,629.976477388
11.270000000,179552.306145972,636.019466135
11.275000000,180092.016220567,635.723619702
11.280000000,177488.184620362,644.705040336
11.285000000,178712.841077731,631.771485529
11.290000000,175122.823301740,638.363966839
11.295000000,178748.208330413,635.346071141
11.300000000,179404.981542430,641.883275383
11.305000000,176256.873303692,639.324690470
11.310000000,176600.764147234,637.756891635
11.315000000,173196.114160874,621.960321670
11.320000000,176181.572054598,648.113567929
11.325000000,176847.862063783,625.356517760
11.330000000,178525.979896809,631.832768929
11.335000000,180259.011615250,641.136478544
11.340000000,176764.842891943,635.555395339
11.345000000,175484.510127602,631.307878420
11.350000000,178205.470918166,635.134471711
11.355000000,175270.940182375,627.481868869
11.360000000,176101.790656074,632.682505349
11.365000000,172304.983379245,638.467478190
11.370000000,174703.629780649,630.796208863
11.375000000,177606.205452248,623.766899509
11.380000000,175811.006629932,627.217509930
11.385000000,173579.959233185,636.084139622
11.390000000,173162.082001192,638.803868194
11.395000000,173672.527098305,628.589495112
11.400000000,176476.453545473,616.736168832
11.405000000,176272.656134633,624.309277270
11.410000000,173290.932980297,627.013770516
11.415000000,172420.705744186,631.905324393
11.420000000,172656.341439136,628.041698562
11.425000000,171371.920499804,624.740789087
11.430000000,173309.732804479,616.159666437
11.435000000,169960.979264467,623.981216472
11.440000000,176446.720805316,622.665808748
11.445000000,176156.582207571,617.453880788
11.450000000,176131.643672282,632.701248190
11.455000000,173689.291540067,619.839844377
11.460000000,174235.309737736,620.553848847
11.465000000,173641.315099485,626.358181433
11.470000000,173605.681618497,626.236332781
11.475000000,171483.885653871,630.244102591
11.480000000,172471.038921466,622.869685730
11.485000000,172920.122970611,626.752141632
11.490000000,169740.857610949,619.697240552
11.495000000,171001.163823882,626.890212014
11.500000000,172067.043295615,616.768986552
11.505000000,170571.611073579,627.756786166
11.510000000,175435.496020375,614.581626110
11.515000000,172453.649258696,622.700714970
11.520000000,174609.361842546,617.675823282
11.525000000,171168.349323531,625.005490552
11.530000000,176639.398015200,623.514976564
11.535000000,172611.780048804,613.872493293
11.540000000,165676.376294386,620.647361856
11.545000000,176037.670760546,627.196747426
11.550000000,173219.679674798,616.479146748
11.555000000,174630.795363223,617.231906933
11.560000000,172992.358807948,613.891889559
11.565000000,174581.807828342,617.502965582
11.570000000,168123.671255547,622.003839470
11.575000000,171721.986103858,609.177814557
11.580000000,169200.772006307,622.314205714
11.585000000,169471.707001056,627.840870042
11.590000000,172606.941259517,614.312852537
11.595000000,173585.789049726,611.645529327
11.600000000,171259.485682190,616.669065624
11.605000000,171918.907962047,616.779288027
11.610000000,169531.089363545,598.691105940
11.615000000,168621.832095808,612.302056949
11.620000000,164951.318823884,615.964471578
11.625000000,172658.632155553,611.705586414
11.630000000,171122.711738430,609.763660932
11.635000000,168552.139050221,619.257439701
11.640000000,165813.699129589,615.671055378
11.645000000,166446.726956950,611.798132841
11.650000000,165383.899235642,603.868309938
11.655000000,168939.227013831,600.692507003
11.660000000,165810.083351511,605.188499378
11.665000000,173315.454599535,623.135227614
11.670000000,170925.127572245,606.874943425
11.675000000,170541.474262601,603.838087110
11.680000000,168731.078237584,610.229151692
11.685000000,169046.034781103,611.153717297
11.690000000,167286.837689182,609.985462338
11.695000000,166436.768967545,615.012564969
11.700000000,167067.142696337,612.763081173
11.705000000,170870.738585630,608.887659470
11.710000000,169574.152070185,600.212075277
11.715000000,169348.561169874,593.956081116
11.720000000,164325.198741437,603.760720227
11.725000000,164889.465556232,593.684160709
11.730000000,168954.338656393,611.260269576
11.735000000,165890.494176972,597.817538847
11.740000000,163229.797067556,609.391393811
11.745000000,166768.754298407,611.746845730
11.750000000,167444.326366759,614.451813586
11.755000000,167198.820757741,605.210870666
11.760000000,166233.046481184,599.173401788
11.765000000,164988.964653332,605.755736341
11.770000000,167487.696585196,598.526995717
11.775000000,168589.021236996,595.661526622
11.780000000,163875.798636692,591.749909100
11.785000000,165450.126040432,593.720664173
11.790000000,162844.598653812,582.817055847
11.795000000,167693.975662077,602.649041408
11.800000000,167419.074501284,599.479567957
11.805000000,165954.338646411,595.882933470
11.810000000,165166.511189997,594.540094084
11.815000000,163423.065869881,609.596199781
11.820000000,165338.959740221,597.345131278
11.825000000,166432.756311660,608.445908654
11.830000000,165754.797868760,604.550921407
11.835000000,163209.078896745,595.685555584
11.840000000,166966.625090669,601.390648000
11.845000000,164871.530736134,598.566261125
11.850000000,166245.348520126,597.757122651
11.855000000,165192.865895717,603.055211216
11.860000000,164618.200021411,590.397102330
11.865000000,166055.399349289,584.545334754
11.870000000,163532.694351462,580.827372568
11.875000000,164211.835965680,592.470831525
11.880000000,164624.094935224,599.111193526
11.885000000,163027.883280808,587.356546928
11.890000000,162875.560532211,585.014527850
11.895000000,161383.854944036,584.887825646
11.900000000,160413.624359169,596.758016592
11.905000000,161107.293330336,586.838580059
11.910000000,165131.272939678,583.158165911
11.915000000,165870.508778614,582.075959682
11.920000000,162881.256964107,575.960200063
11.925000000,164911.270470250,579.338222302
11.930000000,165148.128442906,594.832623288
11.935000000,165321.819529118,598.974386666
11.940000000,164018.159361674,599.774019614
11.945000000,163782.694912368,592.050344778
11.950000000,160648.122917791,587.019115574
11.955000000,160812.689867161,595.231590117
11.960000000,166162.024038821,598.293983821
11.965000000,167106.999359347,586.818673203
11.970000000,165733.764648197,589.716259223
11.975000000,161186.940144278,581.307702442
11.980000000,162724.379693745,590.368387250
11.985000000,157470.078312926,585.673929232
11.990000000,164596.655514238,590.189687865
11.995000000,165621.783707024,569.687532254
12.000000000,162776.082073100,584.661227352
12.005000000,164513.532239537,587.828378545
12.010000000,158941.705370698,591.441038833
12.015000000,159049.708597688,591.003054823
12.020000000,163341.280539597,592.620975339
12.025000000,160766.678913693,576.542581044
12.030000000,159140.982124699,577.716158067
12.035000000,162626.323879366,571.757305608
12.040000000,160309.599089603,575.166178660
12.045000000,159672.275642285,583.106095532
12.050000000,161861.860413907,574.135953779
12.055000000,159380.835483097,578.061949159
12.060000000,160675.733822106,589.102819158
12.065000000,158716.964863822,586.181874655
12.070000000,158258.433011896,585.555651936
12.075000000,158604.916511857,598.049616111
12.080000000,158793.354516606,570.587435647
12.085000000,159498.696705989,579.596109014
12.090000000,153672.996715491,579.730938211
12.095000000,162867.510738395,578.268534808
12.100000000,156678.682464959,579.829178972
12.105000000,158652.592116735,570.695390441
12.110000000,159169.296166827,575.402145238
12.115000000,156282.922799304,590.278763532
12.120000000,161550.789520643,572.039150367
12.125000000,157392.216526313,576.602026178
12.130000000,157729.029287951,570.835524942
12.135000000,156998.184765932,573.762848433
12.140000000,155877.593556393,566.207496279
12.145000000,159278.209234854,571.337107689
12.150000000,156624.934639247,568.775973389
12.155000000,156318.250155140,578.446382718
12.160000000,157651.221968725,577.638481290
12.165000000,159215.018998804,580.958433858
12.170000000,157786.268843651,572.199508927
12.175000000,158767.449441968,575.658400982
12.180000000,160217.935442228,562.972915626
12.185000000,157326.199857604,564.383748692
12.190000000,156481.201305232,570.370495867
12.195000000,161563.347274756,564.162797141
12.200000000,161803.657228704,567.841750992
12.205000000,158025.798849227,567.016708386
12.210000000,154963.679098916,562.586706960
12.215000000,153579.555317912,580.501210869
12.220000000,155341.994579980,571.567764659
12.225000000,158445.779587898,573.210074551
12.230000000,156700.550496523,567.718837248
12.235000000,155520.370412435,563.157883017
12.240000000,160085.513219204,578.542548732
12.245000000,155195.755416361,565.498801113
12.250000000,152747.426527298,567.417113968
12.255000000,155387.695783914,575.469829037
12.260000000,154580.342916087,569.845196279
12.265000000,152624.069359315,571.366402132
12.270000000,155140.529325799,561.511456584
12.275000000,157838.845253706,554.743469763
12.280000000,155297.969510828,571.448162648
12.285000000,155255.366927747,565.378103013
12.290000000,154178.037075219,566.586700863
12.295000000,158856.513495705,569.761410533
12.300000000,159016.123158988,566.002244661
12.305000000,152838.122973859,574.669348147
12.310000000,158034.071095416,555.025617197
12.315000000,156795.047391684,570.668139149
12.320000000,157256.019925137,560.791274137
12.325000000,158368.150491319,570.895971346
12.330000000,153505.085631980,567.885690953
12.335000000,153473.645426569,560.933466523
12.340000000,155711.552569256,557.691413448
12.345000000,150353.443812472,551.233755150
12.350000000,156089.903683686,551.703580347
12.355000000,155912.592426190,570.467155540
12.360000000,154674.556031691,563.367608796
12.365000000,154722.842928615,561.118084719
12.370000000,151792.249984944,565.477167817
12.375000000,150349.720534744,553.565640441
12.380000000,152381.567934679,560.215842925
12.385000000,150225.057339957,557.944883608
12.390000000,151106.107809930,545.809671907
12.395000000,152110.240678484,553.729734002
12.400000000,152118.577599402,566.363548062
12.405000000,157178.328307736,555.536034467
12.410000000,154628.654111137,554.695506889
12.415000000,156836.440132824,565.641270327
12.420000000,154626.972983616,543.758861168
12.425000000,152323.168293420,557.949701817
12.430000000,152129.143705841,563.484366473
12.435000000,149752.161521561,554.431158287
12.440000000,151993.324748656,551.783183709
12.445000000,151474.924193928,568.392243338
12.450000000,151428.433633615,557.959192782
12.455000000,151281.830970415,554.240508595
12.460000000,148217.199235298,564.271355296
12.465000000,149802.078888200,564.403754310
12.470000000,151447.345609406,550.417430668
12.475000000,150496.685089068,543.136685667
12.480000000,148955.728253031,563.438361574
12.485000000,147769.840298646,549.635195878
12.490000000,150682.386213277,549.758573802
12.495000000,150528.939766838,544.522919597
12.500000000,150690.362211709,538.935044975
12.505000000,152206.172458083,552.474540574
12.510000000,152433.339459590,546.664353486
12.515000000,150319.134717694,558.623320542
12.520000000,150099.950573388,541.172206572
12.525000000,153673.020587210,547.737184435
12.530000000,151659.564997408,553.705274593
12.535000000,151618.419148793,546.678197705
12.540000000,147723.762437688,542.966363109
12.545000000,151189.283255773,538.122306580
12.550000000,150284.708835912,543.611579907
12.555000000,151914.272029678,547.520783750
